SuperCategory,Category,Subcategory,QuestionID,QuestionText,ResponseID,ResponseText
ANC,,loose motion,255,"2 times loose motion agide en madbeku
2month",480,"Drink well. Do not eat outside foods, very speicy foods. Eat light and easily digestible foods, do not self medicate that might be harmful for the baby. if persist please visit the nearest hospital. it is danger to suggest medicines without properly examining the condition, as it could affect the baby. We would recommend you to consult the doctor."
ANC,,loose motion,255,"2 times loose motion agide en madbeku
2month",481,"""We recommend that you go to the doctor. Along with this make to drink lots of water to prevent dehydration.
For acidity eat foods that do not cause an acidity.
Banana helps to decrease it.
If a particular food type is causing gas, you can avoid it
And if it still persists go to a doctor."""
ANC,,use of phone,256,"Is this dangerous to use mobile when a pregnant, i am 3 month pregnant",482,"not dangerous but good to be away as much as possible. Instead read more books, news, take rest, do household activities"
ANC,,use of phone,256,"Is this dangerous to use mobile when a pregnant, i am 3 month pregnant",483,"its good to be away as much as possible. Instead read more books, news, take rest, do household activities"
ANC,,size of stomach,257,8th month has started but the tummy is still not big enough (doesn't show as big enough for 8th month pregnancy) . Can you please advise?,484,"Do not worry if the tummy is big enough or not. If the doctor has told that both baby and you are doing healthy, that’s enough. Please continue eating healthy food (PNC diet) and take all the medicines advised but the doctor, properly. Do mild house works and exercises. Drink 8-10 glasses of water"
ANC,,allergy,258,"""वैजाइना के बगल में जलन हो रही है
8 महीने से प्रेग्नेंट हूं, 3 महीने से जलन हो रही है

2 से 3 जांच जिला सरकारी अस्पताल में इलाज हुआ फिर भी आराम नहीं मिला है""",157,"""Please visit a doctor. She will be able to examine you and help you with the right solution

Drink a lot of water to help. We recommend you go back to the hospital and tell them that you are not feeling any better. The doctor will provide you with a solution"""
ANC,,sign of pregnancy,259,"5- nanna period miss agi 10 dinvagide, Garbeneyara lakshanavannu spastavage telese",485,"though you have missed the period, it is always good confirm the pregnancy medically. Visit nearby hospital and meet the gynecologist. They may do a quick scan and confirm the pregnancy. Once pregnancy is confirmed, let us know, we will share more information on how to better take care during pregnancy."
ANC,,,260,In pregnancy kit test there were 2ines but on scan there is nothing why ?,486,make sure the doctor confirms the pregnancy. and follow the directions given by the do doctor fro the same
ANC,,climbing stairs,261,My 9th month is going on can climbing stairs cause any problem,487,"You may climb stairs but the risk is high. As ir depends on the strength later he's of the stair, risk of stumbling , strain to body also on your condition.this can be looked in to by your doctor.
Continue from during pregnancy"
ANC,,climbing steps,262,Can we climb stairs,488,"""Yes you can climb the stairs but gently. If you feel tired or giddi, please avoid it. Then add rest of the message
during pregancy it is advised that you do light exercises regularly and you may carry on witb small house hold chores. remember you must not lift weight or do any strenous exercise. walking for 20 -30 minutes a day , yoga etc are good and easy exercises. However, if you are advised by the doctor against exercising for medical reasons, kindly follow the advice."""
ANC,,Platelets count,263,In the complete blood count (CBC) test platelets are as low as 50000. What should I do? I am 5 months pregnant,489,"""Your platelet counts are low, you need to consult a doctor to understand what is wrong and make sure to take the meds given by the doctor. along with this, have food rich in nutrients ( PNC diet ) include oranges ,all kinds of greens and other fruits and veggies in your diet.
Please go for check up to hospital as platelet may decrease even more, especially in dengue and some other cases. Low platelet levels can be dangerous if not treated.
"""
ANC,,Platelets count,263,In the complete blood count (CBC) test platelets are as low as 50000. What should I do? I am 5 months pregnant,490,"""""""Your platelet counts are low, you need to consult a doctor to understand what is wrong and make sure to take the medicine given by the doctor. along with this, have food rich in nutrients ( ANC diet ) include oranges ,all kinds of greens and other fruits and veggies in your diet.
Please go for check up to hospital as platelet may decrease even more, especially in dengue and some other cases. Low platelet levels can be dangerous if not treated.
You must improve your diet. Make sure to visit the doctor. They will suggest the best way forward"""
ANC,,CBC,264,5 बा महीना लगा है Cbc जाँच में प्लेट कम है 50 हजार क्या करे,491,"This needs to be addressed immediately, please consult the doctor."
ANC,,meaning of cbc,265,आज सुबह नर्स ने सीबीसी जांच करवाई है कृपया हमें सीबीसी जांच का मतलब बताएं हमें पता नहीं है ना जाने कौन सी जांच की है,492,"this is a routine test done in pregnancy to check if you have anemia or any infection. Sugar is also checked. If there is any problem detected, the doctor will give tablets to improve them."
ANC,,abortion,266,"गरभ गिराने का उपाय,1 माह से पीरियडस का न आनै का कारण",493,"If you have missed your period, you must first get your pregnancy confirmed.followed by this discuss with the gynaecologist on what's the best choice for you"
ANC,,abortion,44,"""1,15 mahine ke uboshion ke bad kub sarirek sumbhand rakne cahe ye
Aur dusri pragnce kub hogi kitna time lage ga
10 din
aur kiya to kya kare
9.11.2019 हुवा और 6 दिन बाद किया
पेट मे जलन हुई और सर दुकने लगा कारण बताऔ
aur kumjori hai
""",494,"It is always recommended that you refrain from sexual activity for 2 weeks after abortion or wait till the mother is feeling more comfortable.
If she is feeling pain that is not getting better, please visit the hospital.
Your wife must be feeling weak due to blood loss or other reasons. Make sure she eats a nutritious diet to get back her strength and take all the supplements that the doctor has recommended.
Along with this, your support and love will help her feel better and recover faster."
ANC,,abortion,44,"""1,15 mahine ke uboshion ke bad kub sarirek sumbhand rakne cahe ye
Aur dusri pragnce kub hogi kitna time lage ga
10 din
aur kiya to kya kare
9.11.2019 हुवा और 6 दिन बाद किया
पेट मे जलन हुई और सर दुकने लगा कारण बताऔ
aur kumjori hai
""",128,"""After an abortion, women tend to have bleeding for a week after. It should ideally subside after that. If you are in pain or the bleeding does not stop, kindly visit the doctor.
Eat a healthy meal, get some and follow advice of the doctor."""
ANC,,cold,267,"""jb garbwadi mahila ko sardi ho jaye to konsi tablet leni chahiye

2 din se h or 9 mahina chal raha h

teeth me bhi bhut jyda dard ho raha h rat se
 
ha ye sari problem ho rahi h""",495,"Are there any other health problems like fever, cough, difficulty in breathing.

Please go to the hospital and consult a doctor"
ANC,,cold,267,"""jb garbwadi mahila ko sardi ho jaye to konsi tablet leni chahiye

2 din se h or 9 mahina chal raha h

teeth me bhi bhut jyda dard ho raha h rat se
 
ha ye sari problem ho rahi h""",496,"if you have cold, have warm fluids to relieve the same. along with this, ensure that you do not take any medicines on your own. visit a doctor."
ANC,,cold,267,"""jb garbwadi mahila ko sardi ho jaye to konsi tablet leni chahiye

2 din se h or 9 mahina chal raha h

teeth me bhi bhut jyda dard ho raha h rat se
 
ha ye sari problem ho rahi h""",497,"If you have a cold only take a medicine prescribed by a doctor from the gynacology department
This is to make sure that there will be no problem for the baby"
ANC,,cold,267,"""jb garbwadi mahila ko sardi ho jaye to konsi tablet leni chahiye

2 din se h or 9 mahina chal raha h

teeth me bhi bhut jyda dard ho raha h rat se
 
ha ye sari problem ho rahi h""",498,"Do not take medications without the advice of the doctor. If your cold and cough is getting worse or is not getting better or has been ongoing for a few days now .kindly go visit the doctor.
Make sure that this is prescribed by your clinician only, we mean by your gynaecologist in the hospital. This has to be strictly taken according to their advice. We recommend that you visit the doctor again to check about the dosage and for how many days you must take this medicine."
